Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,taux_absence,heures_moy_par_jour,total_heures_travaillees
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,4200,Female,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,13.03,6.09,1382.69
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,4201,Male,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0,9.58,9.28,2189.49
35,No,Travel_Rarely,Research & Development,8,4,Medical,4202,Female,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,7.66,6.89,1661.02
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,4203,Female,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,9.96,9.34,2196.06
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,4204,Male,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,11.11,10.72,2486.83
44,No,Travel_Rarely,Research & Development,1,1,Medical,4205,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,8.43,9.4,2247.68
35,No,Non-Travel,Research & Development,5,4,Technical Degree,4206,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,9.58,9.55,2252.66
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4207,Female,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,10.73,10.21,2379.39
33,No,Travel_Frequently,Sales,29,4,Life Sciences,4208,Female,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,8.43,8.23,1966.92
35,No,Travel_Frequently,Research & Development,15,3,Medical,4209,Male,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,10.34,6.51,1523.28
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,4210,Female,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,11.49,8.81,2034.75
31,No,Travel_Rarely,Sales,10,2,Life Sciences,4211,Female,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,9.96,6.11,1435.68
37,No,Travel_Rarely,Sales,4,3,Marketing,4212,Male,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,12.26,7.37,1688.66
32,No,Travel_Rarely,Research & Development,21,3,Other,4213,Male,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,11.49,8.13,1877.31
38,No,Travel_Frequently,Research & Development,25,3,Medical,4214,Male,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,8.43,6.23,1490.16
50,No,Travel_Rarely,Sales,2,4,Marketing,4215,Female,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,7.66,9.48,2285.33
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4216,Male,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,6.51,6.88,1678.87
36,No,Travel_Rarely,Sales,1,2,Marketing,4217,Female,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,12.26,5.99,1371.54
55,No,Travel_Rarely,Research & Development,7,3,Medical,4218,Male,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,8.05,8.11,1946.1
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,4219,Female,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,11.11,7.22,1674.82
45,No,Travel_Rarely,Research & Development,1,2,Medical,4220,Female,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,0,3,3,2.0,3.0,3.0,11.88,6.76,1555.23
35,No,Travel_Frequently,Human Resources,9,3,Other,4221,Female,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,13.03,6.11,1386.69
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,4222,Male,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,5.75,8.9,2188.28
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,4223,Male,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,8.43,6.8,1624.85
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,4224,Female,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,6.51,7.81,1906.55
31,No,Travel_Rarely,Research & Development,3,2,Medical,4225,Female,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,13.41,6.35,1434.8
32,No,Travel_Rarely,Sales,3,4,Life Sciences,4226,Male,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,7.66,7.52,1811.16
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4227,Male,2,Sales Representative,Married,43200,2.0,17,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,9.58,7.21,1700.69
31,No,Travel_Rarely,Research & Development,27,3,Medical,4228,Female,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,11.88,6.12,1407.3
35,No,Travel_Rarely,Research & Development,2,4,Medical,4229,Male,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,9.2,6.0,1421.86
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,4230,Female,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,8.81,8.91,2120.38
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4231,Female,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,11.49,6.57,1517.35
46,No,Travel_Rarely,Research & Development,9,3,Medical,4232,Male,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,6.51,10.31,2514.8
30,No,Travel_Rarely,Sales,18,3,Life Sciences,4233,Male,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,8.43,9.18,2192.85
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,4234,Female,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,9.58,7.88,1859.53
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4235,Female,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,11.11,6.7,1553.57
38,No,Non-Travel,Sales,11,1,Marketing,4236,Male,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,8.81,8.81,2096.44
34,No,Travel_Rarely,Research & Development,8,2,Medical,4237,Male,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,8.43,7.98,1906.85
56,No,Travel_Rarely,Human Resources,2,1,Medical,4238,Male,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,7.28,6.31,1525.89
23,No,Travel_Rarely,Research & Development,10,3,Medical,4239,Male,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,11.49,6.4,1478.68
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,4240,Female,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,6.9,6.73,1634.26
30,No,Travel_Rarely,Sales,8,2,Technical Degree,4241,Male,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,8.05,7.59,1820.96
46,Yes,Travel_Rarely,Sales,1,2,Medical,4242,Female,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,13.03,6.17,1400.38
40,No,Travel_Frequently,Research & Development,6,3,Medical,4243,Male,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,6.9,7.41,1799.71
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4244,Female,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,9.2,10.1,2392.92
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4245,Male,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,8.43,8.09,1933.72
46,No,Travel_Frequently,Research & Development,12,1,Medical,4246,Male,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,6.13,8.99,2203.63
32,No,Travel_Rarely,Sales,15,3,Marketing,4247,Male,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,8.43,7.27,1736.72
54,No,Travel_Rarely,Research & Development,25,1,Medical,4248,Female,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,11.88,7.63,1754.34
24,No,Travel_Rarely,Sales,6,2,Marketing,4249,Male,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,8.43,7.81,1865.54
28,No,Non-Travel,Sales,9,4,Medical,4250,Male,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,9.58,5.98,1412.08
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4251,Male,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,8.05,7.12,1708.29
44,No,Non-Travel,Research & Development,23,2,Medical,4252,Female,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,12.64,6.74,1536.07
37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,4253,Male,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,6.9,10.1,2453.48
32,No,Travel_Rarely,Human Resources,12,2,Human Resources,4254,Female,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,10.73,8.0,1864.17
20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,4255,Female,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,7.66,10.72,2582.75
34,No,Travel_Rarely,Research & Development,1,4,Other,4256,Male,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,10.34,7.61,1780.23
37,No,Non-Travel,Sales,24,2,Life Sciences,4257,Male,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,7.66,7.75,1868.39
59,No,Non-Travel,Research & Development,12,2,Life Sciences,4258,Male,2,Sales Executive,Married,47230,9.0,14,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,10.73,7.21,1678.94
50,No,Travel_Frequently,Research & Development,3,4,Medical,4259,Male,4,Research Scientist,Married,61420,3.0,13,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,6.51,9.58,2336.84
25,Yes,Travel_Rarely,Sales,10,1,Marketing,4260,Male,2,Research Director,Single,82370,1.0,13,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,7.28,8.48,2051.91
25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,4261,Male,1,Laboratory Technician,Married,88530,1.0,22,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,12.26,7.69,1759.87
22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4262,Male,1,Sales Representative,Single,193310,1.0,12,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,8.05,6.29,1509.35
51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4263,Female,1,Sales Executive,Single,20730,3.0,14,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,11.49,7.5,1733.2
34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,4264,Female,5,Sales Executive,Single,55620,1.0,15,0,9.0,3,9,0,6,3,3,1.0,3.0,3.0,9.96,8.18,1921.62
54,No,Non-Travel,Research & Development,9,3,Life Sciences,4265,Male,1,Laboratory Technician,Single,196130,2.0,17,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,8.43,8.08,1930.77
24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4266,Male,2,Laboratory Technician,Married,34070,0.0,13,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,11.49,6.52,1504.99
34,No,Travel_Rarely,Sales,4,3,Marketing,4267,Female,2,Sales Representative,Divorced,50630,6.0,12,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,11.88,6.02,1384.76
37,No,Travel_Rarely,Sales,6,1,Technical Degree,4268,Male,1,Laboratory Technician,Single,46390,2.0,12,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,10.73,6.21,1447.36
34,No,Travel_Rarely,Sales,9,2,Medical,4269,Male,2,Healthcare Representative,Single,48760,2.0,21,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,11.49,7.86,1816.22
36,No,Travel_Frequently,Human Resources,7,3,Medical,4270,Male,1,Research Scientist,Married,26900,0.0,11,0,10.0,1,9,2,8,3,3,2.0,4.0,3.0,9.96,8.02,1885.06
36,No,Travel_Rarely,Research & Development,1,3,Medical,4271,Female,2,Manufacturing Director,Divorced,175670,5.0,13,0,7.0,6,1,0,0,3,3,1.0,4.0,3.0,6.51,7.5,1830.04
43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,4272,Male,1,Sales Executive,Married,24080,1.0,12,1,25.0,3,25,4,12,3,3,3.0,4.0,4.0,8.81,8.76,2084.34
30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,4273,Female,3,Healthcare Representative,Divorced,28140,1.0,24,0,10.0,2,10,0,9,3,4,1.0,3.0,2.0,9.2,7.89,1870.62
33,No,Non-Travel,Sales,7,3,Life Sciences,4274,Male,2,Sales Executive,Married,112450,0.0,21,0,8.0,3,7,0,7,3,4,3.0,2.0,4.0,8.43,6.68,1595.71
56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,4275,Male,2,Laboratory Technician,Married,33120,9.0,19,0,7.0,1,5,4,3,1,3,2.0,2.0,3.0,6.51,8.99,2194.16
51,No,Travel_Rarely,Research & Development,3,2,Other,4276,Female,2,Sales Representative,Single,190490,7.0,14,1,23.0,2,20,15,15,3,3,1.0,3.0,3.0,6.9,6.68,1622.97
31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,4277,Female,3,Sales Executive,Married,21410,4.0,20,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,7.28,8.39,2030.61
26,No,Travel_Rarely,Sales,17,3,Medical,4278,Female,2,Manager,Married,57690,1.0,19,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,6.51,7.7,1877.77
58,Yes,Travel_Rarely,Sales,2,2,Medical,4279,Female,1,Research Scientist,Married,43850,1.0,13,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,9.2,7.63,1807.42
19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,4280,Male,1,Manager,Single,53320,1.0,23,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,7.66,9.41,2267.28
22,No,Travel_Rarely,Sales,29,4,Technical Degree,4281,Male,1,Sales Executive,Married,46630,0.0,13,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,12.64,6.38,1454.68
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4282,Female,1,Sales Executive,Married,47240,1.0,11,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,6.51,7.23,1763.09
43,No,Travel_Frequently,Sales,2,2,Life Sciences,4283,Male,1,Sales Executive,Single,32110,4.0,13,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,9.2,7.99,1894.64
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,4284,Male,2,Sales Executive,Single,53770,4.0,14,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,10.34,7.11,1663.82
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,4285,Female,2,Sales Executive,Married,40660,3.0,22,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,12.64,8.41,1917.37
41,No,Travel_Rarely,Research & Development,17,2,Other,4286,Male,1,Manufacturing Director,Divorced,52080,3.0,11,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,12.64,8.12,1852.03
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,4287,Male,2,Sales Executive,Married,48770,1.0,13,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,7.28,7.87,1905.32
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,4288,Male,2,Research Scientist,Divorced,31170,6.0,21,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,10.34,6.75,1579.16
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,4289,Female,1,Manager,Single,15690,2.0,11,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,10.73,7.19,1675.48
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4290,Female,1,Research Scientist,Married,196580,4.0,13,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,7.66,7.91,1905.14
25,No,Travel_Rarely,Sales,29,1,Medical,4291,Female,3,Research Scientist,Married,30690,2.0,14,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,10.73,7.82,1823.11
30,No,Travel_Rarely,Research & Development,21,1,Medical,4292,Male,2,Laboratory Technician,Married,104350,0.0,11,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,9.58,10.02,2364.5
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4293,Female,2,Research Director,Single,41480,7.0,15,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,11.88,7.87,1810.79
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,4294,Female,2,Healthcare Representative,Single,57680,5.0,23,1,9.0,4,6,0,3,3,4,3.0,4.0,2.0,6.9,7.43,1805.76
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,4295,Female,2,Research Director,Single,50420,3.0,16,1,19.0,4,3,2,2,3,3,4.0,3.0,3.0,6.9,10.43,2533.69
30,No,Travel_Rarely,Sales,13,3,Marketing,4296,Female,2,Laboratory Technician,Single,57700,1.0,16,1,5.0,2,5,0,4,4,3,1.0,3.0,2.0,7.28,6.68,1616.54
32,No,Travel_Frequently,Sales,2,3,Marketing,4297,Male,3,Laboratory Technician,Divorced,77560,0.0,21,0,9.0,3,8,0,7,3,4,4.0,4.0,4.0,12.26,6.5,1487.83
30,No,Travel_Rarely,Research & Development,1,3,Medical,4298,Female,3,Sales Executive,Divorced,103060,5.0,13,0,8.0,5,3,2,2,3,3,4.0,1.0,3.0,8.05,6.72,1612.11
30,No,Travel_Rarely,Sales,9,3,Medical,4299,Male,2,Research Scientist,Single,39360,0.0,11,1,6.0,3,5,1,2,3,3,2.0,4.0,3.0,11.49,6.39,1476.03
41,No,Travel_Frequently,Sales,10,2,Medical,4300,Female,3,Manufacturing Director,Divorced,79450,4.0,12,1,21.0,6,7,7,7,2,3,4.0,1.0,2.0,8.05,7.29,1749.86
41,No,Travel_Rarely,Research & Development,10,4,Medical,4301,Male,4,Research Scientist,Married,57430,2.0,12,3,7.0,2,5,1,4,4,3,3.0,1.0,3.0,8.05,8.01,1921.75
19,No,Travel_Rarely,Research & Development,1,3,Other,4302,Female,5,Manufacturing Director,Single,152020,1.0,18,3,1.0,2,1,0,0,2,3,2.0,2.0,3.0,13.41,6.39,1444.49
40,No,Travel_Frequently,Research & Development,26,4,Medical,4303,Male,2,Manufacturing Director,Divorced,54400,1.0,12,1,20.0,2,20,2,13,3,3,2.0,2.0,3.0,9.2,7.0,1659.21
35,No,Travel_Rarely,Sales,8,1,Marketing,4304,Female,3,Laboratory Technician,Married,37600,1.0,14,3,10.0,2,10,0,6,3,3,3.0,2.0,3.0,8.43,7.41,1769.9
53,No,Travel_Rarely,Sales,14,2,Life Sciences,4305,Female,5,Manufacturing Director,Married,35170,2.0,12,1,13.0,1,7,4,5,2,3,2.0,3.0,1.0,9.96,10.9,2560.55
45,No,Travel_Rarely,Sales,1,4,Technical Degree,4306,Male,1,Research Scientist,Divorced,25800,8.0,17,3,20.0,3,17,0,15,3,3,2.0,2.0,3.0,10.34,6.79,1588.32
32,No,Travel_Frequently,Sales,2,2,Life Sciences,4307,Female,1,Manufacturing Director,Single,21660,1.0,19,1,9.0,4,9,3,7,1,3,2.0,4.0,3.0,6.13,7.91,1937.05
29,No,Non-Travel,Research & Development,10,4,Technical Degree,4308,Male,3,Healthcare Representative,Married,58690,1.0,11,1,10.0,6,10,0,9,4,3,4.0,3.0,3.0,11.88,6.08,1398.3
51,No,Travel_Rarely,Research & Development,1,3,Other,4309,Female,3,Research Director,Married,80080,2.0,15,1,10.0,4,1,0,0,3,3,2.0,3.0,3.0,11.88,7.57,1741.87
58,No,Travel_Rarely,Sales,3,3,Marketing,4310,Female,1,Research Scientist,Married,52060,4.0,11,3,9.0,4,1,0,0,1,3,2.0,2.0,2.0,8.05,10.0,2400.55
40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4311,Male,4,Laboratory Technician,Married,52950,7.0,18,0,15.0,4,12,2,11,3,3,3.0,4.0,2.0,8.81,6.21,1477.84
34,No,Travel_Frequently,Sales,24,4,Marketing,4312,Male,2,Manufacturing Director,Married,164130,6.0,16,0,6.0,1,4,1,2,3,3,3.0,3.0,3.0,8.81,7.02,1671.55
22,No,Travel_Rarely,Research & Development,3,3,Medical,4313,Male,1,Laboratory Technician,Married,132690,1.0,25,1,2.0,2,2,2,2,3,4,3.0,4.0,3.0,11.88,7.69,1768.2
27,No,Non-Travel,Research & Development,3,3,Medical,4314,Male,1,Healthcare Representative,Divorced,27830,6.0,16,1,6.0,2,2,2,2,4,3,4.0,2.0,1.0,9.2,6.28,1489.17
28,No,Travel_Rarely,Sales,4,4,Life Sciences,4315,Male,2,Healthcare Representative,Married,54330,1.0,13,1,5.0,4,5,0,2,2,3,3.0,4.0,1.0,11.11,6.48,1503.68
57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4316,Male,2,Manufacturing Director,Divorced,20130,3.0,14,1,12.0,5,5,1,4,3,3,3.0,4.0,1.0,8.81,10.91,2596.96
27,No,Non-Travel,Research & Development,2,3,Life Sciences,4317,Male,1,Manufacturing Director,Divorced,139660,1.0,19,0,1.0,1,1,0,1,3,3,3.0,3.0,2.0,4.98,10.58,2623.3
50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4318,Female,2,Manufacturing Director,Single,43740,3.0,15,1,21.0,5,5,4,4,4,3,3.0,2.0,3.0,8.05,6.26,1502.44
41,No,Travel_Rarely,Sales,7,4,Marketing,4319,Male,4,Laboratory Technician,Divorced,68420,4.0,12,1,13.0,3,9,1,8,3,3,1.0,3.0,3.0,9.96,6.18,1453.23
30,No,Travel_Rarely,Human Resources,1,4,Human Resources,4320,Female,1,Manager,Married,174260,2.0,12,1,12.0,0,10,7,4,2,3,2.0,4.0,3.0,9.58,6.89,1626.16
38,No,Travel_Rarely,Sales,1,1,Medical,4321,Male,2,Laboratory Technician,Single,176030,4.0,16,0,12.0,0,8,0,7,2,3,1.0,4.0,4.0,13.03,6.28,1426.46
32,No,Travel_Rarely,Research & Development,20,3,Medical,4322,Female,1,Manufacturing Director,Single,45810,3.0,14,1,8.0,3,5,1,4,3,3,3.0,3.0,3.0,11.49,6.91,1595.95
27,No,Travel_Rarely,Research & Development,5,4,Medical,4323,Male,2,Healthcare Representative,Married,47350,0.0,13,0,6.0,2,5,1,1,3,3,3.0,2.0,2.0,8.81,8.92,2122.14
19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,4324,Male,2,Healthcare Representative,Single,41870,0.0,22,1,1.0,4,0,0,0,3,4,3.0,1.0,4.0,9.2,7.49,1774.61
36,No,Travel_Frequently,Sales,25,3,Marketing,4325,Female,2,Research Director,Single,55050,4.0,21,2,13.0,3,8,7,2,3,4,4.0,2.0,2.0,9.2,7.38,1748.04
30,No,Non-Travel,Sales,1,3,Medical,4326,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3,3,3.0,1.0,3.0,10.73,6.77,1577.08
45,No,Travel_Rarely,Research & Development,24,2,Medical,4327,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3,3,3.0,1.0,4.0,11.49,8.13,1877.42
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4328,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,2,3,3.0,1.0,3.0,10.73,8.3,1933.77
33,No,Travel_Rarely,Research & Development,2,2,Medical,4329,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3,3,3.0,4.0,4.0,8.81,6.82,1622.09
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,4330,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,3,4,2.0,4.0,2.0,12.64,7.22,1645.32
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,4331,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,1,3,2.0,1.0,3.0,6.51,6.87,1677.49
38,No,Travel_Rarely,Sales,4,4,Life Sciences,4332,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,4,3,3.0,4.0,3.0,11.88,7.91,1818.71
31,No,Travel_Rarely,Sales,2,5,Life Sciences,4333,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,4,3,3.0,4.0,3.0,6.13,10.41,2550.43
34,No,Travel_Rarely,Sales,9,3,Marketing,4334,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,3,3,4.0,2.0,3.0,12.64,6.19,1411.67
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,4335,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,3,4,2.0,2.0,2.0,9.96,10.13,2379.49
50,No,Travel_Rarely,Sales,19,4,Marketing,4336,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2,2,3,3.0,3.0,2.0,11.88,6.77,1558.2
53,No,Travel_Rarely,Sales,1,2,Life Sciences,4337,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3,3,3,4.0,1.0,3.0,8.81,6.1,1451.9
33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4338,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6,1,3,4.0,2.0,3.0,7.66,7.52,1811.97
